learner_id,day,concept_id,mastery
L188,10,F5,0.25971203
L188,10,F6,0.36141834
L188,10,F7,0.5528342
L188,10,F8,0.37469549
L188,20,F1,0.52159059
L188,20,F2,0.58358534
L188,20,F3,0.43258411
L188,20,F4,0.47030522
L188,20,F5,0.31961133
L188,20,F6,0.37561076
L188,20,F7,0.600712
L188,20,F8,0.48570834
L189,10,F1,0.35771607
L189,10,F2,0.47003402
L189,10,F3,0.27753123
L189,10,F4,0.49022571
L189,10,F5,0.40226462
L189,10,F6,0.42206767
L189,10,F7,0.33352649
L189,10,F8,0.37966392
L189,20,F1,0.48381188
L189,20,F2,0.59264734
L189,20,F3,0.42268016
L189,20,F4,0.56100474
L189,20,F5,0.51404026
L189,20,F6,0.57082177
L189,20,F7,0.43833788
L189,20,F8,0.57735688
L190,10,F1,0.38497795
L190,10,F2,0.31772256
L190,10,F3,0.32838844
L190,10,F4,0.29703184
L190,10,F5,0.48139372
L190,10,F6,0.28218656
L190,10,F7,0.26276697
L190,10,F8,0.25192684
L190,20,F1,0.53224249
L190,20,F2,0.35720498
L190,20,F3,0.51529449
L190,20,F4,0.33840778
L190,20,F5,0.60708123
L190,20,F6,0.3638393
L190,20,F7,0.48375068
L190,20,F8,0.37474366
L191,10,F1,0.26645155
L191,10,F2,0.27354273
L191,10,F3,0.36236224
L191,10,F4,0.27884306
L191,10,F5,0.54082768
L191,10,F6,0.42598992
L191,10,F7,0.44352676
L191,10,F8,0.57898188
L191,20,F1,0.59010787
L191,20,F2,0.38138736
L191,20,F3,0.51664424
L191,20,F4,0.4924436
L191,20,F5,0.69376802
L191,20,F6,0.56420347
L191,20,F7,0.5490048
L191,20,F8,0.63358506
L192,10,F1,0.4218959
L192,10,F2,0.49322955
L192,10,F3,0.39689973
L192,10,F4,0.51524795
L192,10,F5,0.2682961
L192,10,F6,0.41341111
L192,10,F7,0.32635515
L192,10,F8,0.49147533
L192,20,F1,0.51371633
L192,20,F2,0.5982712
L192,20,F3,0.54300216
L192,20,F4,0.5572141
L192,20,F5,0.41742176
L192,20,F6,0.47995727
L192,20,F7,0.439325
L192,20,F8,0.58613314
L193,10,F1,0.32491947
L193,10,F2,0.18632566
L193,10,F3,0.40659183
L193,10,F4,0.37412365
L193,10,F5,0.21256951
L193,10,F6,0.33600654
L193,10,F7,0.23649015
L193,10,F8,0.21682215
L193,20,F1,0.31652151
L193,20,F2,0.2579866
L193,20,F3,0.37653561
L193,20,F4,0.44141905
L193,20,F5,0.27748732
L193,20,F6,0.47291383
L193,20,F7,0.34206389
L193,20,F8,0.3285398
L194,10,F1,0.43966479
L194,10,F2,0.52256683
L194,10,F3,0.42274082
L194,10,F4,0.44060932
L194,10,F5,0.3013286
L194,10,F6,0.30854799
L194,10,F7,0.31793898
L194,10,F8,0.37594748
L194,20,F1,0.42399425
L194,20,F2,0.55425334
L194,20,F3,0.58426435
L194,20,F4,0.52905801
L194,20,F5,0.41884972
L194,20,F6,0.42320368
L194,20,F7,0.43231308
L194,20,F8,0.37145354
L195,10,F1,0.53278952
L195,10,F2,0.5324311
L195,10,F3,0.2289107
L195,10,F4,0.40010447
L195,10,F5,0.24251691
L195,10,F6,0.37893927
L195,10,F7,0.40081885
L195,10,F8,0.30079722
L195,20,F1,0.63562486
L195,20,F2,0.49591152
L195,20,F3,0.41443154
L195,20,F4,0.601358
L195,20,F5,0.5528797
L195,20,F6,0.60083343
L195,20,F7,0.50117722
L195,20,F8,0.48194819
L196,10,F1,0.50485357
L196,10,F2,0.45051882
L196,10,F3,0.41023523
L196,10,F4,0.38757634
L196,10,F5,0.46236243
L196,10,F6,0.40595919
L196,10,F7,0.43225916
L196,10,F8,0.57062549
L196,20,F1,0.55176304
L196,20,F2,0.60669339
L196,20,F3,0.62513386
L196,20,F4,0.43938601
L196,20,F5,0.43661079
L196,20,F6,0.52248362
L196,20,F7,0.45018237
L196,20,F8,0.61384347
L197,10,F1,0.47500275
L197,10,F2,0.44941255
L197,10,F3,0.38821804
L197,10,F4,0.39340588
L197,10,F5,0.37162528
L197,10,F6,0.38486663
L197,10,F7,0.41870025
L197,10,F8,0.44497915
L197,20,F1,0.53339611
L197,20,F2,0.53090885
L197,20,F3,0.613022
L197,20,F4,0.51063605
L197,20,F5,0.60446038
L197,20,F6,0.56798882
L197,20,F7,0.64119366
L197,20,F8,0.51939157
L198,10,F1,0.28441056
L198,10,F2,0.34855492
L198,10,F3,0.33669024
L198,10,F4,0.50501689
L198,10,F5,0.54378828
L198,10,F6,0.42652943
L198,10,F7,0.37421289
L198,10,F8,0.56175022
L198,20,F1,0.36369369
L198,20,F2,0.68203391
L198,20,F3,0.34231897
L198,20,F4,0.59008095
L198,20,F5,0.5789337
L198,20,F6,0.40945495
L198,20,F7,0.63825539
L198,20,F8,0.50462957
L199,10,F1,0.37899455
L199,10,F2,0.40073768
L199,10,F3,0.35370719
L199,10,F4,0.44000492
L199,10,F5,0.30850782
L199,10,F6,0.40878034
L199,10,F7,0.31787128
L199,10,F8,0.35507303
L199,20,F1,0.57010055
L199,20,F2,0.62095525
L199,20,F3,0.45311658
L199,20,F4,0.55804842
L199,20,F5,0.57110216
L199,20,F6,0.53911537
L199,20,F7,0.44072322
L199,20,F8,0.46630135
L200,10,F1,0.21908549
L200,10,F2,0.32837367
L200,10,F3,0.24298192
L200,10,F4,0.24588227
L200,10,F5,0.28475728
L200,10,F6,0.20384299
L200,10,F7,0.41774052
L200,10,F8,0.52319799
L200,20,F1,0.43196377
L200,20,F2,0.33853484
L200,20,F3,0.44236738
L200,20,F4,0.26852502
L200,20,F5,0.43445204
L200,20,F6,0.4454521
L200,20,F7,0.40361468
L200,20,F8,0.58106289
L201,10,F1,0.24618874
L201,10,F2,0.41869517
L201,10,F3,0.60779006
L201,10,F4,0.42282266
L201,10,F5,0.56906027
L201,10,F6,0.25161432
L201,10,F7,0.24527428
L201,10,F8,0.51642821
L201,20,F1,0.3443309
L201,20,F2,0.44531639
L201,20,F3,0.74926663
L201,20,F4,0.45092848
L201,20,F5,0.66791461
L201,20,F6,0.38537758
L201,20,F7,0.49630966
L201,20,F8,0.70261473
L202,10,F1,0.24225087
L202,10,F2,0.49886748
L202,10,F3,0.26203971
L202,10,F4,0.35868011
L202,10,F5,0.43337782
L202,10,F6,0.27367105
L202,10,F7,0.27810031
L202,10,F8,0.44285473
L202,20,F1,0.46178286
L202,20,F2,0.65674937
L202,20,F3,0.3705326
L202,20,F4,0.49252253
L202,20,F5,0.53225225
L202,20,F6,0.56096797
L202,20,F7,0.4989524
L202,20,F8,0.54118124
L203,10,F1,0.534447
L203,10,F2,0.48150679
L203,10,F3,0.2653388
L203,10,F4,0.26399109
L203,10,F5,0.40708894
L203,10,F6,0.26697172
L203,10,F7,0.32384426
L203,10,F8,0.49373269
L203,20,F1,0.51706264
L203,20,F2,0.56231088
L203,20,F3,0.40444965
L203,20,F4,0.42891834
L203,20,F5,0.50502727
L203,20,F6,0.46264129
L203,20,F7,0.47815867
L203,20,F8,0.48075778
L204,10,F1,0.40398612
L204,10,F2,0.2527606
L204,10,F3,0.3327735
L204,10,F4,0.35616965
L204,10,F5,0.27556989
L204,10,F6,0.20086258
L204,10,F7,0.21915819
L204,10,F8,0.38908559
L204,20,F1,0.45053027
L204,20,F2,0.33750015
L204,20,F3,0.31248773
L204,20,F4,0.5039701
L204,20,F5,0.29233758
L204,20,F6,0.30643775
L204,20,F7,0.30219713
L204,20,F8,0.35625395
L205,10,F1,0.54821399
L205,10,F2,0.28560467
L205,10,F3,0.47430884
L205,10,F4,0.32853543
L205,10,F5,0.40449841
L205,10,F6,0.28087554
L205,10,F7,0.39630802
L205,10,F8,0.36252351
L205,20,F1,0.66051043
L205,20,F2,0.64246275
L205,20,F3,0.64189445
L205,20,F4,0.55243553
L205,20,F5,0.51054676
L205,20,F6,0.57014372
L205,20,F7,0.59404324
L205,20,F8,0.57598454
L206,10,F1,0.20438031
L206,10,F2,0.2659525
L206,10,F3,0.22412343
L206,10,F4,0.45419971
L206,10,F5,0.23383353
L206,10,F6,0.32054722
L206,10,F7,0.44115996
L206,10,F8,0.40050435
L206,20,F1,0.37308067
L206,20,F2,0.49144675
L206,20,F3,0.28867167
L206,20,F4,0.53321015
L206,20,F5,0.42442619
L206,20,F6,0.43847339
L206,20,F7,0.6012647
L206,20,F8,0.41183138
L207,10,F1,0.54002745
L207,10,F2,0.36226249
L207,10,F3,0.65838647
L207,10,F4,0.36636827
L207,10,F5,0.61254487
L207,10,F6,0.43035495
L207,10,F7,0.38077274
L207,10,F8,0.30187923
L207,20,F1,0.60834339
L207,20,F2,0.41191607
L207,20,F3,0.67467042
L207,20,F4,0.38561188
L207,20,F5,0.67302491
L207,20,F6,0.43460115
L207,20,F7,0.64830495
L207,20,F8,0.63226227
L208,10,F1,0.2922903
L208,10,F2,0.44978353
L208,10,F3,0.56737617
L208,10,F4,0.33573666
L208,10,F5,0.42359163
L208,10,F6,0.33867238
L208,10,F7,0.46622856
L208,10,F8,0.34544625
L208,20,F1,0.55660883
L208,20,F2,0.52965968
L208,20,F3,0.68130151
L208,20,F4,0.50170021
L208,20,F5,0.39913333
L208,20,F6,0.39813817
L208,20,F7,0.60890684
L208,20,F8,0.45583621
L209,10,F1,0.39574147
L209,10,F2,0.38468148
L209,10,F3,0.36535116
L209,10,F4,0.34281578
L209,10,F5,0.42697316
L209,10,F6,0.2524235
L209,10,F7,0.4949419
L209,10,F8,0.26292193
L209,20,F1,0.48432253
L209,20,F2,0.56360659
L209,20,F3,0.44758011
L209,20,F4,0.52935913
L209,20,F5,0.40567796
L209,20,F6,0.49276713
L209,20,F7,0.5549446
L209,20,F8,0.38310609
L210,10,F1,0.38332064
L210,10,F2,0.25489247
L210,10,F3,0.25697423
L210,10,F4,0.33764056
L210,10,F5,0.28071219
L210,10,F6,0.31985907
L210,10,F7,0.23766676
L210,10,F8,0.42429893
L210,20,F1,0.38166425
L210,20,F2,0.34157344
L210,20,F3,0.31137434
L210,20,F4,0.46007465
L210,20,F5,0.29935177
L210,20,F6,0.51516307
L210,20,F7,0.4124554
L210,20,F8,0.4097235
L211,10,F1,0.49375076
L211,10,F2,0.19788166
L211,10,F3,0.17378611
L211,10,F4,0.46295794
L211,10,F5,0.32468225
L211,10,F6,0.35753895
L211,10,F7,0.41231142
L211,10,F8,0.43742056
L211,20,F1,0.58221259
L211,20,F2,0.36596869
L211,20,F3,0.35702409
L211,20,F4,0.42015662
L211,20,F5,0.42252417
L211,20,F6,0.50506124
L211,20,F7,0.3833213
L211,20,F8,0.49054984
L212,10,F1,0.24129916
L212,10,F2,0.3142419
L212,10,F3,0.26246155
L212,10,F4,0.32220947
L212,10,F5,0.4166006
L212,10,F6,0.42890728
L212,10,F7,0.52922295
L212,10,F8,0.26730613
L212,20,F1,0.50740918
L212,20,F2,0.46852204
L212,20,F3,0.51669026
L212,20,F4,0.43944367
L212,20,F5,0.40804254
L212,20,F6,0.51491325
L212,20,F7,0.58918205
L212,20,F8,0.52686598
L213,10,F1,0.24940589
L213,10,F2,0.25538418
L213,10,F3,0.43667774
L213,10,F4,0.2673936
L213,10,F5,0.3812874
L213,10,F6,0.28574671
L213,10,F7,0.36726872
L213,10,F8,0.3627079
L213,20,F1,0.29511216
L213,20,F2,0.49135372
L213,20,F3,0.51068234
L213,20,F4,0.31359112
L213,20,F5,0.38219953
L213,20,F6,0.32968716
L213,20,F7,0.36983309
L213,20,F8,0.36528171
L214,10,F1,0.29036382
L214,10,F2,0.34426996
L214,10,F3,0.35661558
L214,10,F4,0.45120056
L214,10,F5,0.27816749
L214,10,F6,0.24020903
L214,10,F7,0.45375101
L214,10,F8,0.32093857
L214,20,F1,0.44526636
L214,20,F2,0.36410659
L214,20,F3,0.53206809
L214,20,F4,0.45195184
L214,20,F5,0.43562071
L214,20,F6,0.40013487
L214,20,F7,0.59827184
L214,20,F8,0.36660064
L215,10,F1,0.29696816
L215,10,F2,0.4196711
L215,10,F3,0.56701287
L215,10,F4,0.35725596
L215,10,F5,0.28166103
L215,10,F6,0.42695935
L215,10,F7,0.25140866
L215,10,F8,0.41625093
L215,20,F1,0.36036967
L215,20,F2,0.43121403
L215,20,F3,0.6334642
L215,20,F4,0.48810664
L215,20,F5,0.34543606
L215,20,F6,0.61783854
L215,20,F7,0.35266617
L215,20,F8,0.52029775
L216,10,F1,0.47372304
L216,10,F2,0.28370696
L216,10,F3,0.29647073
L216,10,F4,0.25984297
L216,10,F5,0.49624521
L216,10,F6,0.25944327
L216,10,F7,0.32655994
L216,10,F8,0.47634212
L216,20,F1,0.59350596
L216,20,F2,0.49425123
L216,20,F3,0.56844677
L216,20,F4,0.46521861
L216,20,F5,0.68820623
L216,20,F6,0.34099532
L216,20,F7,0.52677512
L216,20,F8,0.48413815
L217,10,F1,0.34546077
L217,10,F2,0.43691831
L217,10,F3,0.325824
L217,10,F4,0.43588427
L217,10,F5,0.4080264
L217,10,F6,0.27801785
L217,10,F7,0.24278611
L217,10,F8,0.27645777
L217,20,F1,0.57521728
L217,20,F2,0.63456071
L217,20,F3,0.54872546
L217,20,F4,0.52908034
L217,20,F5,0.40193548
L217,20,F6,0.47691855
L217,20,F7,0.47976231
L217,20,F8,0.47211825
L218,10,F1,0.60918938
L218,10,F2,0.30932109
L218,10,F3,0.42941699
L218,10,F4,0.3006062
L218,10,F5,0.53986655
L218,10,F6,0.44174858
L218,10,F7,0.36026407
L218,10,F8,0.49629051
L218,20,F1,0.67025665
L218,20,F2,0.38275748
L218,20,F3,0.64922948
L218,20,F4,0.40947727
L218,20,F5,0.62944152
L218,20,F6,0.46152828
L218,20,F7,0.64985615
L218,20,F8,0.61313714
L219,10,F1,0.46266348
L219,10,F2,0.41017555
L219,10,F3,0.32686502
L219,10,F4,0.32246927
L219,10,F5,0.48238638
L219,10,F6,0.41244546
L219,10,F7,0.28760607
L219,10,F8,0.34256881
L219,20,F1,0.62872434
L219,20,F2,0.41444529
L219,20,F3,0.37532617
L219,20,F4,0.49503054
L219,20,F5,0.46818218
L219,20,F6,0.58365178
L219,20,F7,0.56136651
L219,20,F8,0.50841009
L220,10,F1,0.25569531
L220,10,F2,0.31517778
L220,10,F3,0.49829023
L220,10,F4,0.36665076
L220,10,F5,0.53661246
L220,10,F6,0.2523386
L220,10,F7,0.26482906
L220,10,F8,0.34287584
L220,20,F1,0.39560276
L220,20,F2,0.35186039
L220,20,F3,0.65275661
L220,20,F4,0.56905619
L220,20,F5,0.49341462
L220,20,F6,0.34072572
L220,20,F7,0.53809995
L220,20,F8,0.45522388
L221,10,F1,0.26757777
L221,10,F2,0.50369245
L221,10,F3,0.23220747
L221,10,F4,0.38849012
L221,10,F5,0.28104805
L221,10,F6,0.25829299
L221,10,F7,0.33021388
L221,10,F8,0.25284926
L221,20,F1,0.33039869
L221,20,F2,0.58582679
L221,20,F3,0.56789181
L221,20,F4,0.39382014
L221,20,F5,0.42986241
L221,20,F6,0.43825668
L221,20,F7,0.34790169
L221,20,F8,0.28596787
L222,10,F1,0.23074454
L222,10,F2,0.32087821
L222,10,F3,0.26011261
L222,10,F4,0.54563646
L222,10,F5,0.38605456
L222,10,F6,0.39576038
L222,10,F7,0.29242501
L222,10,F8,0.20198045
L222,20,F1,0.38159073
L222,20,F2,0.46485268
L222,20,F3,0.34902588
L222,20,F4,0.58237139
L222,20,F5,0.37975232
L222,20,F6,0.49131492
L222,20,F7,0.31287494
L222,20,F8,0.60251142
L223,10,F1,0.22668783
L223,10,F2,0.47186806
L223,10,F3,0.38566014
L223,10,F4,0.34354911
L223,10,F5,0.43417119
L223,10,F6,0.24334092
L223,10,F7,0.38229041
L223,10,F8,0.24187127
L223,20,F1,0.38859834
L223,20,F2,0.43034402
L223,20,F3,0.48049661
L223,20,F4,0.43774956
L223,20,F5,0.58239329
L223,20,F6,0.2607927
L223,20,F7,0.55531008
L223,20,F8,0.45298573
L224,10,F1,0.46326441
L224,10,F2,0.47106455
L224,10,F3,0.25799684
L224,10,F4,0.27957596
L224,10,F5,0.55732499
L224,10,F6,0.21968784
L224,10,F7,0.41543417
L224,10,F8,0.28439456
L224,20,F1,0.65069488
L224,20,F2,0.44382404
L224,20,F3,0.47590522
L224,20,F4,0.43376228
L224,20,F5,0.50689905
L224,20,F6,0.43322166
L224,20,F7,0.54208682
L224,20,F8,0.52343719
L225,10,F1,0.46065255
L225,10,F2,0.34166988
L225,10,F3,0.23731666
L225,10,F4,0.23776169
L225,10,F5,0.20977327
L225,10,F6,0.26620714
L225,10,F7,0.23472535
L225,10,F8,0.25261474
L225,20,F1,0.54560608
L225,20,F2,0.36277378
L225,20,F3,0.27607548
L225,20,F4,0.30834579
L225,20,F5,0.28431029
L225,20,F6,0.54737636
L225,20,F7,0.30427437
L225,20,F8,0.40693582
L226,10,F1,0.49198381
L226,10,F2,0.39717941
L226,10,F3,0.57918737
L226,10,F4,0.26580291
L226,10,F5,0.26970608
L226,10,F6,0.28003488
L226,10,F7,0.26770492
L226,10,F8,0.41171481
L226,20,F1,0.56235327
L226,20,F2,0.52339637
L226,20,F3,0.69347913
L226,20,F4,0.331864
L226,20,F5,0.4743267
L226,20,F6,0.57828137
L226,20,F7,0.46472298
L226,20,F8,0.41323118
L227,10,F1,0.47482062
L227,10,F2,0.21349193
L227,10,F3,0.26188528
L227,10,F4,0.50425007
L227,10,F5,0.43915138
L227,10,F6,0.31165857
L227,10,F7,0.32153222
L227,10,F8,0.34819128
L227,20,F1,0.50034168
L227,20,F2,0.40475065
L227,20,F3,0.2912857
L227,20,F4,0.44731747
L227,20,F5,0.47134799
L227,20,F6,0.38738076
L227,20,F7,0.5032983
L227,20,F8,0.50873695
L228,10,F1,0.1912681
L228,10,F2,0.23543314
L228,10,F3,0.39590556
L228,10,F4,0.32083483
L228,10,F5,0.2684345
L228,10,F6,0.22973797
L228,10,F7,0.27425256
L228,10,F8,0.37118473
L228,20,F1,0.34768102
L228,20,F2,0.37412879
L228,20,F3,0.36066234
L228,20,F4,0.30242183
L228,20,F5,0.26780011
L228,20,F6,0.37656168
L228,20,F7,0.37530491
L228,20,F8,0.49584398
L229,10,F1,0.3826108
L229,10,F2,0.23656359
L229,10,F3,0.41169984
L229,10,F4,0.28993196
L229,10,F5,0.27078989
L229,10,F6,0.23854613
L229,10,F7,0.23707696
L229,10,F8,0.39352059
L229,20,F1,0.46264744
L229,20,F2,0.3102295
L229,20,F3,0.48998094
L229,20,F4,0.41469442
L229,20,F5,0.27671612
L229,20,F6,0.39019172
L229,20,F7,0.39613458
L229,20,F8,0.37126354
L230,10,F1,0.26192559
L230,10,F2,0.47391421
L230,10,F3,0.40008896
L230,10,F4,0.39388929
L230,10,F5,0.44716142
L230,10,F6,0.32846552
L230,10,F7,0.34600835
L230,10,F8,0.32040658
L230,20,F1,0.33024842
L230,20,F2,0.43071804
L230,20,F3,0.47276427
L230,20,F4,0.36723871
L230,20,F5,0.57420487
L230,20,F6,0.46988909
L230,20,F7,0.33782684
L230,20,F8,0.45506337
L231,10,F1,0.24903648
L231,10,F2,0.30159343
L231,10,F3,0.36528263
L231,10,F4,0.22489351
L231,10,F5,0.56122291
L231,10,F6,0.4408404
L231,10,F7,0.27811101
L231,10,F8,0.34657945
L231,20,F1,0.61960601
L231,20,F2,0.50309826
L231,20,F3,0.52765659
L231,20,F4,0.54415371
L231,20,F5,0.53215991
L231,20,F6,0.56874502
L231,20,F7,0.50716244
L231,20,F8,0.52402872
L232,10,F1,0.26330313
L232,10,F2,0.24938642
L232,10,F3,0.35138032
L232,10,F4,0.34501396
L232,10,F5,0.27912009
L232,10,F6,0.49313222
L232,10,F7,0.24864059
L232,10,F8,0.36097151
L232,20,F1,0.42653025
L232,20,F2,0.30144276
L232,20,F3,0.46565204
L232,20,F4,0.52971876
L232,20,F5,0.45852419
L232,20,F6,0.54214523
L232,20,F7,0.38235269
L232,20,F8,0.4645911
L233,10,F1,0.25668079
L233,10,F2,0.27321527
L233,10,F3,0.52055127
L233,10,F4,0.33984639
L233,10,F5,0.34343601
L233,10,F6,0.29776372
L233,10,F7,0.38948464
L233,10,F8,0.24851024
L233,20,F1,0.39523269
L233,20,F2,0.44508241
L233,20,F3,0.58424819
L233,20,F4,0.46774481
L233,20,F5,0.34863579
L233,20,F6,0.37541473
L233,20,F7,0.3851337
L233,20,F8,0.61149165
L234,10,F1,0.5656546
L234,10,F2,0.56783376
L234,10,F3,0.3315529
L234,10,F4,0.31291064
L234,10,F5,0.31394892
L234,10,F6,0.46558956
L234,10,F7,0.33745185
L234,10,F8,0.43562554
L234,20,F1,0.62321964
L234,20,F2,0.5481682
L234,20,F3,0.38736889
L234,20,F4,0.51896535
L234,20,F5,0.56451376
L234,20,F6,0.46582132
L234,20,F7,0.5054165
L234,20,F8,0.63114641
L235,10,F1,0.18288992
L235,10,F2,0.26359709
L235,10,F3,0.43147398
L235,10,F4,0.43653585
L235,10,F5,0.3428674
L235,10,F6,0.35013225
L235,10,F7,0.19695242
L235,10,F8,0.21193836
L235,20,F1,0.30834419
L235,20,F2,0.48645815
L235,20,F3,0.52133869
L235,20,F4,0.59571629
L235,20,F5,0.35719523
L235,20,F6,0.55212031
L235,20,F7,0.26334892
L235,20,F8,0.24591756
L236,10,F1,0.47930242
L236,10,F2,0.30166038
L236,10,F3,0.3506005
L236,10,F4,0.36858488
L236,10,F5,0.31705626
L236,10,F6,0.4896621
L236,10,F7,0.50876235
L236,10,F8,0.39246722
L236,20,F1,0.57465551
L236,20,F2,0.61151161
L236,20,F3,0.64135164
L236,20,F4,0.52625304
L236,20,F5,0.65472443
L236,20,F6,0.59463829
L236,20,F7,0.65855379
L236,20,F8,0.5320551
L237,10,F1,0.28636345
L237,10,F2,0.21816142
L237,10,F3,0.27408931
L237,10,F4,0.40254312
L237,10,F5,0.53631846
L237,10,F6,0.42900748
L237,10,F7,0.36031463
L237,10,F8,0.25053249
L237,20,F1,0.45840086
L237,20,F2,0.43003549
L237,20,F3,0.65541727
L237,20,F4,0.53355868
L237,20,F5,0.59446899
L237,20,F6,0.55014061
L237,20,F7,0.53551175
L237,20,F8,0.46077158
L238,10,F1,0.36255648
L238,10,F2,0.21546709
L238,10,F3,0.40407511
L238,10,F4,0.274164
L238,10,F5,0.502347
L238,10,F6,0.43225462
L238,10,F7,0.37648735
L238,10,F8,0.3900194
L238,20,F1,0.44865885
L238,20,F2,0.49080823
L238,20,F3,0.5089473
L238,20,F4,0.41709711
L238,20,F5,0.54500946
L238,20,F6,0.41965522
L238,20,F7,0.46124719
L238,20,F8,0.38396342
L239,10,F1,0.22915024
L239,10,F2,0.31450561
L239,10,F3,0.33230989
L239,10,F4,0.26508466
L239,10,F5,0.35262424
L239,10,F6,0.24912682
L239,10,F7,0.48353716
L239,10,F8,0.37925275
L239,20,F1,0.33457789
L239,20,F2,0.47414064
L239,20,F3,0.35255064
L239,20,F4,0.45869947
L239,20,F5,0.58871932
L239,20,F6,0.44536332
L239,20,F7,0.56125442
L239,20,F8,0.38529195
L240,10,F1,0.21803938
L240,10,F2,0.21234561
L240,10,F3,0.5598589
L240,10,F4,0.38083315
L240,10,F5,0.22009989
L240,10,F6,0.44822562
L240,10,F7,0.1698078
L240,10,F8,0.34800118
L240,20,F1,0.41058912
L240,20,F2,0.52321254
L240,20,F3,0.59749676
L240,20,F4,0.58839997
L240,20,F5,0.25906714
L240,20,F6,0.60848947
L240,20,F7,0.28129817
L240,20,F8,0.35770871
